Title,Price,Bedrooms,Bathrooms,Property_Type,BER_Rating,Latitude,Longitude,Address,Country
"0.56 Acre Site with FPP, Carriganassa, Killeagh, Co. Cork",80000,0,0.0,Site,,52.00633463520646,-7.972169469,"0.56 Acre Site with FPP, Carriganassa, Killeagh, Co. Cork",Cork
"Mallow, Enniskeane, Co. Cork, P47WT35",345000,5,6.0,Detached,B3,51.792862,-9.022482,"Mallow, Enniskeane, Co. Cork, P47WT35",Cork
"46 Saint Lawrence Road, Clontarf, Clontarf, Dublin 3, D03XR99",1050000,6,6.0,Semi-D,SI_666,53.365793,-6.2145,"46 Saint Lawrence Road, Clontarf, Clontarf, Dublin 3, D03XR99",Dublin
"Castlecreevy, Corrandulla, Co. Galway",Price on Application,0,0.0,Site,,53.39819655,-9.001871687,"Castlecreevy, Corrandulla, Co. Galway",Galway
"Ballard, Clonbur, Co. Galway, F12R208",495000,3,2.0,Detached,E1,53.5264,-9.400338,"Ballard, Clonbur, Co. Galway, F12R208",Galway
"Sarsfield Street, Kilmallock, Co. Limerick, V35DE72",155000,5,3.0,Townhouse,SI_666,52.399509,-8.574943,"Sarsfield Street, Kilmallock, Co. Limerick, V35DE72",Limerick
"Cloonlagheen, Partry, Partry, Co. Mayo, F12HF65",275000,4,2.0,Detached,D1,53.67752,-9.269465,"Cloonlagheen, Partry, Partry, Co. Mayo, F12HF65",Mayo
"Raheen Lower, Donaghmore, Donaghmore, Co. Laois, R32H4C1",150000,0,0.0,Site,,52.870841,-7.574639,"Raheen Lower, Donaghmore, Donaghmore, Co. Laois, R32H4C1",Laois
"Rehy West, Cross, Kilrush, Co. Clare",87500,2,1.0,Detached,G,52.57909867835633,-9.79466344,"Rehy West, Cross, Kilrush, Co. Clare",Clare
"14 Cahirdown Wood, Listowel, Listowel, Co. Kerry, V31PF30",230000,3,3.0,Semi-D,C1,52.449112,-9.460232,"14 Cahirdown Wood, Listowel, Listowel, Co. Kerry, V31PF30",Kerry
"2 Beachside Rise, Riverchapel, Riverchapel, Co. Wexford, Y25CV09",295000,4,3.0,Semi-D,B3,52.637176,-6.230274,"2 Beachside Rise, Riverchapel, Riverchapel, Co. Wexford, Y25CV09",Wexford
"Apartment 7, Bakers Quay, The Quay, Tinnahinch, Graiguenamanagh, Co. Carlow, R95EK76",235000,2,2.0,Apartment,B3,52.539014,-6.953859,"Apartment 7, Bakers Quay, The Quay, Tinnahinch, Graiguenamanagh, Co. Carlow, R95EK76",Carlow
"Apartment 8, Green Briar, Blanchardstown, Dublin 15, D15FA49",225000,1,1.0,Apartment,C2,53.388831,-6.393736,"Apartment 8, Green Briar, Blanchardstown, Dublin 15, D15FA49",Dublin
"Cliff Walk, 3 Lighthouse Keepers House, Rosslare Harbour, Rosslare, Co Wexford, Y35PFT4",595000,4,3.0,End of Terrace,C3,52.250995,-6.340603,"Cliff Walk, 3 Lighthouse Keepers House, Rosslare Harbour, Rosslare, Co Wexford, Y35PFT4",Wexford
"Apartment 63 Block 8 , Strand Palace, Youghal, Co. Cork, P36KF22",180000,2,2.0,Apartment,D2,51.940521,-7.8448,"Apartment 63 Block 8 , Strand Palace, Youghal, Co. Cork, P36KF22",Cork
"Burrow Plot Of Land With Derelict House, The Burrow, Rosslare Strand, Wexford",495000,0,0.0,Site,,52.29663,-6.398226,"Burrow Plot Of Land With Derelict House, The Burrow, Rosslare Strand, Wexford",Wexford
"10 The Park, Lutterell Hall, Dunboyne, Co. Meath, A86RT26",780000,4,3.0,Detached,C2,53.4244,-6.482267,"10 The Park, Lutterell Hall, Dunboyne, Co. Meath, A86RT26",Meath
"Site At Quincentennial Drive, Salthill, Galway City, Co. Galway",595000,0,0.0,Site,,53.261496,-9.072703,"Site At Quincentennial Drive, Salthill, Galway City, Co. Galway",Galway
"Gortloskey, Donegal, Donegal Town, Co. Donegal, F94N2N8",375000,5,3.0,Detached,C2,54.672225,-8.104501,"Gortloskey, Donegal, Donegal Town, Co. Donegal, F94N2N8",Donegal
"32 Glencarraig, Sutton, Dublin 13, D13P5K3",895000,4,2.0,Semi-D,E1,53.388653,-6.099329,"32 Glencarraig, Sutton, Dublin 13, D13P5K3",Dublin
"Site 58, Castlewoods,, Ballinamona",320000,0,0.0,Site,,52.206965,-7.108562,"Site 58, Castlewoods,, Ballinamona",Waterford
"The Rocklands, Tang, Co. Westmeath, N39WK19",599000,5,4.0,Detached,A1,53.528731,-7.793454,"The Rocklands, Tang, Co. Westmeath, N39WK19",Westmeath
"Cleandra, Ardgroom, Bantry, Co. Cork, P75F342",600000,8,3.0,Detached,C2,51.740335,-9.924916,"Cleandra, Ardgroom, Bantry, Co. Cork, P75F342",Cork
"Ballygraney, Ballymacward, Ballinasloe, Co. Galway",360000,3,2.0,Detached,A2,53.38660142532993,-8.54284418,"Ballygraney, Ballymacward, Ballinasloe, Co. Galway",Galway
"Lackan, Edgeworthstown, Co. Longford",95000,0,0.0,Site,,53.70104233215332,-7.639760455,"Lackan, Edgeworthstown, Co. Longford",Longford
"27 Madeira Grove, Enniscorthy, Enniscorthy, Co. Wexford, Y21X7N2",315000,3,3.0,Semi-D,C2,52.514245,-6.573056,"27 Madeira Grove, Enniscorthy, Enniscorthy, Co. Wexford, Y21X7N2",Wexford
"17 Church Street, Askeaton, Co. Limerick, V94EY9D",250000,3,1.0,Semi-D,F,52.601148,-8.970459,"17 Church Street, Askeaton, Co. Limerick, V94EY9D",Limerick
"Tarmons Schoolhouse, Tarbert, Co. Kerry, V31XT50",159000,3,1.0,Detached,G,52.545248,-9.382599,"Tarmons Schoolhouse, Tarbert, Co. Kerry, V31XT50",Kerry
"Castlemeadow House, Winningtown, Fethard-On-Sea, Co. Wexford, Y34R720",465000,4,4.0,Detached,C3,52.233103,-6.863048,"Castlemeadow House, Winningtown, Fethard-On-Sea, Co. Wexford, Y34R720",Wexford
"Site 58 Castlewoods, Ballinamona, Co. Waterford",320000,0,0.0,Site,,52.20717417755458,-7.102652773,"Site 58 Castlewoods, Ballinamona, Co. Waterford",Waterford
"Athenry Road, Loughrea, Co. Galway, H62KA07",335000,6,3.0,Detached,D2,53.200157,-8.578598,"Athenry Road, Loughrea, Co. Galway, H62KA07",Galway
"Cloonagh, Sooey, Co. Sligo, F52Y278",105000,1,1.0,Detached,G,54.166268,-8.365628,"Cloonagh, Sooey, Co. Sligo, F52Y278",Sligo
"13 Park Place, Islandbridge, Dublin 8, D08ETW9",745000,4,2.0,End of Terrace,D2,53.346226,-6.308207,"13 Park Place, Islandbridge, Dublin 8, D08ETW9",Dublin
"21 Boroimhe Elms, Swords, Swords, Co. Dublin, K67VF74",275000,2,2.0,Apartment,E2,53.445036,-6.229854,"21 Boroimhe Elms, Swords, Swords, Co. Dublin, K67VF74",Dublin
"Greenhill, Carrigans, Co. Donegal, F93X089",350000,5,2.0,Detached,D2,54.956748,-7.44773,"Greenhill, Carrigans, Co. Donegal, F93X089",Donegal
"161 Acha Bhile, Lahinch Road, V95E181",195000,2,2.0,Apartment,B3,52.857992,-9.012103,"161 Acha Bhile, Lahinch Road, V95E181",Clare
"Slade, Fethard-On-Sea, Co. Wexford, Y34HE03",495000,3,2.0,Detached,C3,52.135936,-6.915373,"Slade, Fethard-On-Sea, Co. Wexford, Y34HE03",Wexford
"Castletown Finea Co Westmeath, Castletown, Co. Westmeath",47000,0,0.0,Site,,53.7548265139209,-7.329525724,"Castletown Finea Co Westmeath, Castletown, Co. Westmeath",Westmeath
"The Cottage, Carrigaloe, Cobh, Co. Cork, P24CR68",450000,3,2.0,Detached,F,51.86081,-8.325443,"The Cottage, Carrigaloe, Cobh, Co. Cork, P24CR68",Cork
"Garra, Oulart, Co. Wexford., Y25YD34",495000,4,3.0,Detached,C1,52.501014,-6.386107,"Garra, Oulart, Co. Wexford., Y25YD34",Wexford
"16 Caher Place, Castlegregory, Co. Kerry, V92D3T9",350000,4,3.0,Semi-D,C1,52.256718,-10.018004,"16 Caher Place, Castlegregory, Co. Kerry, V92D3T9",Kerry
"Luxury Beach House, Mullaghderg, Kincasslagh, Co. Donegal",695000,4,4.0,Detached,A2,55.031108,-8.371864,"Luxury Beach House, Mullaghderg, Kincasslagh, Co. Donegal",Donegal
"Roo, Gort, Co. Galway, H91Y1KX",425000,4,1.0,Detached,,53.070052,-8.909108,"Roo, Gort, Co. Galway, H91Y1KX",Galway
"2 Patrick Street, Templemore, Templemore, Co. Tipperary, E41Y104",220000,5,2.0,Terrace,D2,52.795238,-7.837909,"2 Patrick Street, Templemore, Templemore, Co. Tipperary, E41Y104",Tipperary
,1900000,6,6.0,Detached,B2,52.997907,-6.063671,,
"1 Finnihy Woods, Gortamullen, Kenmare, Co. Kerry, V93TX45",375000,4,3.0,End of Terrace,B3,51.891778,-9.599005,"1 Finnihy Woods, Gortamullen, Kenmare, Co. Kerry, V93TX45",Kerry
"3 Golf Cottages, Clooney, Portnoo, Co. Donegal, F94XE44",AMV: 100000,2,1.0,Terrace,D1,54.838276,-8.415434,"3 Golf Cottages, Clooney, Portnoo, Co. Donegal, F94XE44",Donegal
"Sin-Ã‰, Corduff, Donadea, Co. Kildare, W91YRX7",625000,4,4.0,Detached,B3,53.315387,-6.829165,"Sin-Ã‰, Corduff, Donadea, Co. Kildare, W91YRX7",Kildare
"Merrion Road Ballsbridge Site, Merrion Road 155, Ballsbridge, Dublin 4",560000,0,0.0,Site,,53.316875,-6.207503,"Merrion Road Ballsbridge Site, Merrion Road 155, Ballsbridge, Dublin 4",Dublin
"Nodstown, Boherlahan, Boherlahan, Co. Tipperary, E25K297",190000,2,1.0,Detached,E2,52.572362,-7.909706,"Nodstown, Boherlahan, Boherlahan, Co. Tipperary, E25K297",Tipperary
"The Forge, Burges Upper, Killeagh, Co. Cork, P36NP44",390000,2,1.0,Detached,C1,51.946058,-7.944694,"The Forge, Burges Upper, Killeagh, Co. Cork, P36NP44",Cork
"Luimnagh West, Corrandulla, Co. Galway",Price on Application,0,0.0,Site,,53.42605859708871,-9.047427765,"Luimnagh West, Corrandulla, Co. Galway",Galway
"Willow Cottage On c. 1.9 Acres  0.77 HA., Ballynastockan, Lacken, Co. Wicklow, W91Y7W0",695000,5,3.0,Detached,C2,53.117118,-6.476863,"Willow Cottage On c. 1.9 Acres  0.77 HA., Ballynastockan, Lacken, Co. Wicklow, W91Y7W0",Wicklow
"5 Slieve Na Gréine, Foxford, Co. Mayo, F26EV21",190000,3,3.0,Semi-D,C3,53.983842,-9.101476,"5 Slieve Na Gréine, Foxford, Co. Mayo, F26EV21",Mayo
"Shannagh, Laghey, Laghy, Co. Donegal, F94W865",265000,3,2.0,Bungalow,D2,54.596154,-8.064271,"Shannagh, Laghey, Laghy, Co. Donegal, F94W865",Donegal
"29 Fintra Bay, Killybegs, Co. Donegal, F94XA89",325000,4,0.0,Detached,D1,54.637062,-8.481939,"29 Fintra Bay, Killybegs, Co. Donegal, F94XA89",Donegal
"8 Archer's Wood Close, Archer's Wood, Delgany, Co. Wicklow, A63Y5C6",1050000,4,3.0,Detached,A2,53.127354,-6.074828,"8 Archer's Wood Close, Archer's Wood, Delgany, Co. Wicklow, A63Y5C6",Wicklow
"30 Beechwood Court, Cluain Ard, Newtown, Co. Cork, P24F751",205000,2,1.0,Apartment,B3,51.855605,-8.308954,"30 Beechwood Court, Cluain Ard, Newtown, Co. Cork, P24F751",Cork
"Station Rd, Tubbercurry, Co. Sligo",40000,0,0.0,Site,,54.0552258,-8.7298236,"Station Rd, Tubbercurry, Co. Sligo",Sligo
"Tigh-Na-Gcoill, Carr's Lane, Balgriffin, Dublin 17, D17VH79",1200000,4,2.0,Detached,E2,53.410617,-6.183375,"Tigh-Na-Gcoill, Carr's Lane, Balgriffin, Dublin 17, D17VH79",
"1A O'Briens Terrace, Midleton, Co. Cork, P25DC89",140000,4,1.0,End of Terrace,F,51.916224,-8.169841,"1A O'Briens Terrace, Midleton, Co. Cork, P25DC89",Cork
"Clonoughter, Clonlara, Parteen, Co. Clare, V94AX6F",375000,3,1.0,Bungalow,G,52.687809,-8.589779,"Clonoughter, Clonlara, Parteen, Co. Clare, V94AX6F",Clare
"1A White Maples, Bundoran, Co. Donegal, F94NP21",449950,4,3.0,Detached,C1,54.474096,-8.277292,"1A White Maples, Bundoran, Co. Donegal, F94NP21",Donegal
"New Haven, Skehane, Two Mile Borris, Twomileborris, Co. Tipperary, E41P528",400000,5,2.0,Detached,C3,52.671722,-7.698843,"New Haven, Skehane, Two Mile Borris, Twomileborris, Co. Tipperary, E41P528",Tipperary
"1 Jubilee Cottages, Aughrim, Craffield, Co. Wicklow, Y14A335",195000,2,1.0,Bungalow,C3,52.854381,-6.327814,"1 Jubilee Cottages, Aughrim, Craffield, Co. Wicklow, Y14A335",Wicklow
"CE Zoned Site of C0.37 Acre SPP, Kilcoole, Co. Wicklow",285000,0,0.0,Site,,53.1062723,-6.0645861,"CE Zoned Site of C0.37 Acre SPP, Kilcoole, Co. Wicklow",Wicklow
"Mullinashee House, Bishop Street, Ballyshannon, Co. Donegal, F94A9F2",230000,3,1.0,Detached,C3,54.503552,-8.194812,"Mullinashee House, Bishop Street, Ballyshannon, Co. Donegal, F94A9F2",Donegal
"10 Saint Patrick's Terrace, Greenmount, Cork City, Co. Cork, T12FWH2",285000,3,1.0,Terrace,C3,51.890822,-8.481395,"10 Saint Patrick's Terrace, Greenmount, Cork City, Co. Cork, T12FWH2",Cork
"44 Blainroe Cottages, Blainroe, Kilpoole, Co. Wicklow, A67A009",275000,2,2.0,End of Terrace,D1,52.946369,-6.021871,"44 Blainroe Cottages, Blainroe, Kilpoole, Co. Wicklow, A67A009",Wicklow
"29 William Street, Listowel, Co. Kerry, V31XT22",229000,1,1.0,Apartment,E1,52.446788,-9.485738,"29 William Street, Listowel, Co. Kerry, V31XT22",Kerry
"Cluain Tarbh, Shankill, Cavan, Co. Cavan, H12RX74",525000,5,4.0,Detached,C1,53.999379,-7.302745,"Cluain Tarbh, Shankill, Cavan, Co. Cavan, H12RX74",Cavan
"Lusmagh, Banagher, Co. Offaly",30000,0,0.0,Site,,53.167938,-8.017052,"Lusmagh, Banagher, Co. Offaly",Offaly
"Lisnalannive Td, Anglesborough, Anglesboro, Co. Limerick",50000,0,0.0,Site,,52.3403057,-8.2895418,"Lisnalannive Td, Anglesborough, Anglesboro, Co. Limerick",Limerick
"Coosan Point, Athlone, Co. Westmeath, N37X0H3",Price on Application,5,6.0,Detached,B1,53.460171,-7.9308,"Coosan Point, Athlone, Co. Westmeath, N37X0H3",Westmeath
"91 Grace O'Malley Road, Howth, Dublin 13, D13E771",550000,3,1.0,Semi-D,F,53.385373,-6.071976,"91 Grace O'Malley Road, Howth, Dublin 13, D13E771",Dublin
"Brierfield South, Moylough, Ballinasloe, Co. Galway, H53PX94",340000,3,2.0,Detached,C3,53.452197,-8.642667,"Brierfield South, Moylough, Ballinasloe, Co. Galway, H53PX94",Galway
"31 Stephens Street, Kilkenny, Co. Kilkenny, R95EDW0",395000,3,2.0,Bungalow,C3,52.650795,-7.259875,"31 Stephens Street, Kilkenny, Co. Kilkenny, R95EDW0",Kilkenny
"21 Cedar Lodge, Farmleigh, Castleknock, Dublin 15, D15V448",575000,2,2.0,Apartment,C2,53.367382,-6.360865,"21 Cedar Lodge, Farmleigh, Castleknock, Dublin 15, D15V448",Dublin
"46 Middletown Valley, Riverchapel, Courtown, Co. Wexford, Y25P9V6",159000,2,1.0,Apartment,E1,52.635912,-6.240422,"46 Middletown Valley, Riverchapel, Courtown, Co. Wexford, Y25P9V6",Wexford
"Springfield House, Roskeen, Lombardstown, Mallow, Co. Cork, P51XR72",415000,4,2.0,Detached,C1,52.138937,-8.810727,"Springfield House, Roskeen, Lombardstown, Mallow, Co. Cork, P51XR72",Cork
"Letter, Letterkenny, Co. Donegal, F92AX20",345000,4,3.0,Detached,C2,55.026889,-7.742551,"Letter, Letterkenny, Co. Donegal, F92AX20",Donegal
"Cappagh North, Portlaoise, Co. Laois, R32X49F",650000,5,4.0,Detached,B1,53.0691,-7.347542,"Cappagh North, Portlaoise, Co. Laois, R32X49F",Laois
"1 Riverdale, Westbury, Corbally, V94YT2V",265000,2,2.0,Semi-D,C2,52.680797,-8.598236,"1 Riverdale, Westbury, Corbally, V94YT2V",Clare
"Hare Island East, Hare Island, Heir Island, Co. Cork, P81YA06",395000,3,1.0,Detached,G,51.500521,-9.424944,"Hare Island East, Hare Island, Heir Island, Co. Cork, P81YA06",Cork
"APARTMENT 13, Newman, The Court Killiney Bay, Killiney, Co. Dublin, A96Y898",1100000,2,2.0,Apartment,B1,53.256714,-6.115152,"APARTMENT 13, Newman, The Court Killiney Bay, Killiney, Co. Dublin, A96Y898",Dublin
"2 St Peter's Road, Phibsborough, Dublin 7, D07NV07",775000,3,4.0,End of Terrace,G,53.361263,-6.276668,"2 St Peter's Road, Phibsborough, Dublin 7, D07NV07",Dublin
"New Road, Moneenroe, Castlecomer, Co. Kilkenny, R95NYK4",Price on Application,4,3.0,Detached,E1,52.82783,-7.165048,"New Road, Moneenroe, Castlecomer, Co. Kilkenny, R95NYK4",Kilkenny
"20 The Paddocks Place, Lucan, Co. Dublin, K78Y207",375000,3,3.0,Terrace,B3,53.347374,-6.458473,"20 The Paddocks Place, Lucan, Co. Dublin, K78Y207",Dublin
"Corrig House, Knader Road, Ballyshannon, Co. Donegal, F94DD34",249000,3,1.0,Detached,F,54.501735,-8.174503,"Corrig House, Knader Road, Ballyshannon, Co. Donegal, F94DD34",Donegal
"Folio DL15804_3 0.26 HA (0.64 Acre), Folio DL15804_3 0.26 HA (0.64 Acre), Derryconnor, Gortahork, Gweedore, Co. Donegal",25000,0,0.0,Site,,55.129193,-8.18004,"Folio DL15804_3 0.26 HA (0.64 Acre), Folio DL15804_3 0.26 HA (0.64 Acre), Derryconnor, Gortahork, Gweedore, Co. Donegal",Donegal
"Rockmore, Athenry, Co. Galway, H65X002",300000,4,3.0,Detached,C1,53.279919,-8.752786,"Rockmore, Athenry, Co. Galway, H65X002",Galway
"The Old Shop, Curraghnaloughra, Drinagh, Drinagh, Co. Cork, P47WP40",150000,4,1.0,Detached,F,51.650089,-9.138363,"The Old Shop, Curraghnaloughra, Drinagh, Drinagh, Co. Cork, P47WP40",Cork
"Cnoc Suain, Castle View, Kilsallaghan, Swords, Co. Dublin, K67V4K0",990000,4,3.0,Detached,A3,53.47508,-6.319645,"Cnoc Suain, Castle View, Kilsallaghan, Swords, Co. Dublin, K67V4K0",Dublin
"9 Newcastle Boulevard, Newcastle, Newcastle, Co. Dublin, D22CV50",249000,2,2.0,Apartment,B3,53.295117,-6.492229,"9 Newcastle Boulevard, Newcastle, Newcastle, Co. Dublin, D22CV50",Dublin
"High Trees, Crossmahon, Bandon, Co. Cork, P72KC85",575000,4,3.0,Detached,B2,51.723197,-8.779956,"High Trees, Crossmahon, Bandon, Co. Cork, P72KC85",Cork
"Apartment 1 , Chestnut Square, Johnstown, Johnstown, Co. Meath, C15VF40",150000,1,1.0,Apartment,E1,53.635627,-6.648467,"Apartment 1 , Chestnut Square, Johnstown, Johnstown, Co. Meath, C15VF40",Meath
"115 Laurel Park, Newcastle, Newcastle, Co. Galway, H91T22X",340000,3,1.0,Semi-D,E1,53.282815,-9.077012,"115 Laurel Park, Newcastle, Newcastle, Co. Galway, H91T22X",Galway
"2 WESTPOINT MANOR, QUIGLEY`S POINT, Quigley's Point, Co. Donegal, F93KP26",175000,4,2.0,Semi-D,C1,55.125537,-7.197979,"2 WESTPOINT MANOR, QUIGLEY`S POINT, Quigley's Point, Co. Donegal, F93KP26",Donegal
"13 Hastings Avenue, Balbriggan, Co. Dublin, K32NF79",380000,4,2.0,End of Terrace,B3,53.614137,-6.21014,"13 Hastings Avenue, Balbriggan, Co. Dublin, K32NF79",Dublin
"Lacka Lower, Broadford, Co. Limerick, P56EK09",Price on Application,4,1.0,Detached,E2,52.322098,-8.975035,"Lacka Lower, Broadford, Co. Limerick, P56EK09",Limerick
"Shalom, 2 Brandon Cottages, Foynes, Co. Limerick, V94A9NW",140000,2,1.0,Terrace,G,52.609463,-9.104648,"Shalom, 2 Brandon Cottages, Foynes, Co. Limerick, V94A9NW",Limerick
"Athenry, Athenry, Co. Galway, H65W292",Price on Application,10,5.0,Detached,B3,53.3008131,-8.7453768,"Athenry, Athenry, Co. Galway, H65W292",Galway
"Firmount, Edgeworthstown, Co. Longford",135000,3,1.0,Semi-D,SI_666,53.73253943,-7.60274035,"Firmount, Edgeworthstown, Co. Longford",Longford
"44 Northlands, Bettystown, Bettystown, Co. Meath, A92N7X3",450000,4,3.0,Detached,C1,53.6999,-6.252539,"44 Northlands, Bettystown, Bettystown, Co. Meath, A92N7X3",Meath
"Clooncumber, Bornacoola, Co. Leitrim",55000,0,0.0,Site,,53.83137149719292,-7.840997887,"Clooncumber, Bornacoola, Co. Leitrim",Leitrim
"Drumgilra, Dromod, Co. Leitrim",Price on Application,0,0.0,Site,,53.91246381444344,-7.968798453,"Drumgilra, Dromod, Co. Leitrim",Leitrim
"Sellernane, Mountshannon, Mountshannon, Co. Clare, V94H7FC",395000,3,3.0,Detached,B1,52.945395,-8.467041,"Sellernane, Mountshannon, Mountshannon, Co. Clare, V94H7FC",Clare
"Ros Roe View, Muckanagh, Newmarket on Fergus, Co. Clare, V95E299",350000,3,2.0,Detached,C1,52.772852,-8.830642,"Ros Roe View, Muckanagh, Newmarket on Fergus, Co. Clare, V95E299",Clare
"Driney, Loughglynn, Co. Roscommon, F45WC92",110000,0,1.0,Detached,SI_666,53.828906,-8.57066,"Driney, Loughglynn, Co. Roscommon, F45WC92",Roscommon
"Silversprings, Clonmel, Co. Tipperary, E91TY48",425000,4,2.0,Detached,D2,52.358281,-7.677524,"Silversprings, Clonmel, Co. Tipperary, E91TY48",Tipperary
"Clogher, Barley Cove, Goleen, Co Cork, P81CX25",295000,3,1.0,Detached,D2,51.487789,-9.775574,"Clogher, Barley Cove, Goleen, Co Cork, P81CX25",Cork
"68 Belfry Square, Citywest, Co. Dublin, D24NH67",395000,3,3.0,End of Terrace,C1,53.277038,-6.416018,"68 Belfry Square, Citywest, Co. Dublin, D24NH67",Dublin
"Jenkinstown,Kilkenny, Inchbeg, Co. Kilkenny, R95K2F6",100000,0,0.0,Site,,52.730628,-7.31224,"Jenkinstown,Kilkenny, Inchbeg, Co. Kilkenny, R95K2F6",Kilkenny
"31 Douglas House, Maryborough Hill, Douglas, Co. Cork, T12AH34",220000,1,1.0,Apartment,B3,51.873164,-8.428199,"31 Douglas House, Maryborough Hill, Douglas, Co. Cork, T12AH34",Cork
"The Bowers, Healy's Bridge, Carrigrohane, Co. Cork, T12FY5Y",950000,5,5.0,Detached,C3,51.902518,-8.575815,"The Bowers, Healy's Bridge, Carrigrohane, Co. Cork, T12FY5Y",Cork
"Knockarudane, Glandore, Co. Cork, P81X524",625000,4,3.0,Detached,C3,51.571251,-9.093702,"Knockarudane, Glandore, Co. Cork, P81X524",Cork
"Derrough, Ballynahown, Co. Galway, H91D9VE",275000,5,2.0,Detached,E1,53.276764,-9.530401,"Derrough, Ballynahown, Co. Galway, H91D9VE",Galway
"111 Rathfarnham Wood, D14P6X3",850000,4,2.0,Detached,E1,53.295262,-6.279687,"111 Rathfarnham Wood, D14P6X3",Dublin
"Development site Kilworth near, Fermoy, Co. Cork, P61C656",350000,5,1.0,Detached,SI_666,52.13541,-8.281531,"Development site Kilworth near, Fermoy, Co. Cork, P61C656",Cork
"Garrane, Listellick, Tralee, Co. Kerry, V92F9YX",550000,6,3.0,Detached,C1,52.296466,-9.690352,"Garrane, Listellick, Tralee, Co. Kerry, V92F9YX",Kerry
"23 Cnoic Alainn, Munnilly, Cootehill, Co. Cavan, H16FD00",225000,4,3.0,Semi-D,C2,54.077529,-7.086125,"23 Cnoic Alainn, Munnilly, Cootehill, Co. Cavan, H16FD00",Cavan
"Tullykeel ardee louth, Ardee, Co. Louth",80000,0,0.0,Site,,53.887205424910405,-6.660761448,"Tullykeel ardee louth, Ardee, Co. Louth",Louth
"The Manse, Graniamore, F56PK74",445000,3,1.0,Detached,,54.083908,-8.449502,"The Manse, Graniamore, F56PK74",Sligo
"Drumnamahane, Borrisokane, Nenagh, Co. Tipperary",99950,2,1.0,Bungalow,,52.989401,-8.0774738,"Drumnamahane, Borrisokane, Nenagh, Co. Tipperary",Tipperary
"Woodvale, Abbeylands, Kinsale, Co. Cork, P17XH00",525000,4,2.0,Detached,C2,51.730236,-8.529787,"Woodvale, Abbeylands, Kinsale, Co. Cork, P17XH00",Cork
"77 Philipsburgh Avenue, Fairview, Dublin 3, D03E402",575000,3,1.0,Terrace,F,53.36534,-6.239992,"77 Philipsburgh Avenue, Fairview, Dublin 3, D03E402",Dublin
"Garryglass, Caherciveen, Ballinskelligs, Co. Kerry, V23CD73",125000,3,1.0,Detached,SI_666,51.868593,-10.18927,"Garryglass, Caherciveen, Ballinskelligs, Co. Kerry, V23CD73",Kerry
"Roscor Bridge Road, Belleek, Enniskillen, Co. Fermanagh",52416,0,0.0,Site,,54.4829822,-8.0187386,"Roscor Bridge Road, Belleek, Enniskillen, Co. Fermanagh",Fermanagh
"1 The Railwalk, Westport, Co Mayo, F28EF51",265000,2,1.0,Apartment,D2,53.795506,-9.524428,"1 The Railwalk, Westport, Co Mayo, F28EF51",Mayo
"Site at Kilcolta, Crosshaven, Co. Cork",200000,0,0.0,Site,,51.78837876092118,-8.290407146,"Site at Kilcolta, Crosshaven, Co. Cork",Cork
"112 Alder House, Red Arches Drive, Baldoyle, Dublin 13, D13EA0V",435000,3,2.0,Apartment,A3,53.401522,-6.139391,"112 Alder House, Red Arches Drive, Baldoyle, Dublin 13, D13EA0V",Dublin
"Knockeencreen, Knocknagoshel, Brosna, Co. Kerry, V92E2F4",250000,3,1.0,Bungalow,C2,52.301868,-9.357295,"Knockeencreen, Knocknagoshel, Brosna, Co. Kerry, V92E2F4",Kerry
"Station Road, Castlebar, Co. Mayo",1550000,0,0.0,Site,,53.851326,-9.291587,"Station Road, Castlebar, Co. Mayo",Mayo
"Eardownes Great, Our Ladys Island, Y35R8P7",325000,4,1.0,Detached,C2,52.209881,-6.376681,"Eardownes Great, Our Ladys Island, Y35R8P7",
"Ballyara, Tubbercurry, Co. Sligo, F91RX96",275000,5,3.0,Detached,D2,54.052801,-8.750453,"Ballyara, Tubbercurry, Co. Sligo, F91RX96",Sligo
